"날짜","종가","시가","고가","저가","변동 %"
"1999- 01- 15","6.530","6.530","6.530","6.530","0.46%"
"1999- 01- 14","6.500","6.500","6.500","6.500","3.50%"
"1999- 01- 13","6.280","6.280","6.280","6.280","0.48%"
"1999- 01- 12","6.250","6.250","6.250","6.250","1.96%"
"1999- 01- 11","6.130","6.130","6.130","6.130","-6.70%"
"1999- 01- 09","6.570","6.570","6.570","6.570","-0.30%"
"1999- 01- 08","6.590","6.590","6.590","6.590","-1.93%"
"1999- 01- 07","6.720","6.720","6.720","6.720","-2.33%"
"1999- 01- 06","6.880","6.880","6.880","6.880","-0.15%"
"1999- 01- 05","6.890","6.890","6.890","6.890","-3.64%"
"1999- 01- 04","7.150","7.150","7.150","7.150","-1.38%"
"1999- 01- 02","7.250","7.250","7.250","7.250","0.14%"
"1998- 12- 31","7.240","7.240","7.240","7.240","0.14%"
"1998- 12- 30","7.230","7.230","7.230","7.230","0.00%"
"1998- 12- 29","7.230","7.230","7.230","7.230","0.00%"
"1998- 12- 28","7.230","7.230","7.230","7.230","0.14%"
"1998- 12- 26","7.220","7.220","7.220","7.220","0.28%"
"1998- 12- 24","7.200","7.200","7.200","7.200","-0.14%"
"1998- 12- 23","7.210","7.210","7.210","7.210","-0.28%"
"1998- 12- 22","7.230","7.230","7.230","7.230","0.00%"
"1998- 12- 21","7.230","7.230","7.230","7.230","-0.14%"
"1998- 12- 19","7.240","7.240","7.240","7.240","0.14%"
"1998- 12- 18","7.230","7.230","7.230","7.230","0.42%"
"1998- 12- 17","7.200","7.200","7.200","7.200","0.00%"
"1998- 12- 16","7.200","7.200","7.200","7.200","0.56%"
"1998- 12- 15","7.160","7.160","7.160","7.160","0.00%"
"1998- 12- 14","7.160","7.160","7.160","7.160","-4.02%"
"1998- 12- 12","7.460","7.460","7.460","7.460","0.27%"
"1998- 12- 11","7.440","7.440","7.440","7.440","-0.80%"
"1998- 12- 10","7.500","7.500","7.500","7.500","-1.83%"
"1998- 12- 09","7.640","7.640","7.640","7.640","0.00%"
"1998- 12- 08","7.640","7.640","7.640","7.640","1.60%"
"1998- 12- 07","7.520","7.520","7.520","7.520","-2.97%"
"1998- 12- 05","7.750","7.750","7.750","7.750","-1.27%"
"1998- 12- 04","7.850","7.850","7.850","7.850","-2.12%"
"1998- 12- 03","8.020","8.020","8.020","8.020","-0.25%"
"1998- 12- 02","8.040","8.040","8.040","8.040","0.63%"
"1998- 12- 01","7.990","7.990","7.990","7.990","0.25%"
"1998- 11- 30","7.970","7.970","7.970","7.970","-0.13%"
"1998- 11- 28","7.980","7.980","7.980","7.980","0.25%"
"1998- 11- 27","7.960","7.960","7.960","7.960","1.92%"
"1998- 11- 26","7.810","7.810","7.810","7.810","-0.76%"
"1998- 11- 25","7.870","7.870","7.870","7.870","-1.99%"
"1998- 11- 24","8.030","8.030","8.030","8.030","-0.50%"
"1998- 11- 23","8.070","8.070","8.070","8.070","-0.25%"
"1998- 11- 21","8.090","8.090","8.090","8.090","0.12%"
"1998- 11- 20","8.080","8.080","8.080","8.080","-0.25%"
"1998- 11- 19","8.100","8.100","8.100","8.100","-0.74%"
"1998- 11- 18","8.160","8.160","8.160","8.160","0.12%"
"1998- 11- 17","8.150","8.150","8.150","8.150","-0.49%"
"1998- 11- 16","8.190","8.190","8.190","8.190","-0.12%"
"1998- 11- 14","8.200","8.200","8.200","8.200","0.00%"
"1998- 11- 13","8.200","8.200","8.200","8.200","-0.24%"
"1998- 11- 12","8.220","8.220","8.220","8.220","1.23%"
"1998- 11- 11","8.120","8.120","8.120","8.120","0.74%"
"1998- 11- 10","8.060","8.060","8.060","8.060","0.37%"
"1998- 11- 09","8.030","8.030","8.030","8.030","-0.37%"
"1998- 11- 07","8.060","8.060","8.060","8.060","0.12%"
"1998- 11- 06","8.050","8.050","8.050","8.050","0.00%"
"1998- 11- 05","8.050","8.050","8.050","8.050","-0.12%"
"1998- 11- 04","8.060","8.060","8.060","8.060","0.37%"
"1998- 11- 03","8.030","8.030","8.030","8.030","-0.62%"
"1998- 11- 02","8.080","8.080","8.080","8.080","-0.49%"
"1998- 10- 31","8.120","8.120","8.120","8.120","0.50%"
"1998- 10- 30","8.080","8.080","8.080","8.080","-1.34%"
"1998- 10- 29","8.190","8.190","8.190","8.190","0.00%"
"1998- 10- 28","8.190","8.190","8.190","8.190","-2.62%"
"1998- 10- 27","8.410","8.410","8.410","8.410","-0.12%"
"1998- 10- 26","8.420","8.420","8.420","8.420","2.81%"
"1998- 10- 24","8.190","8.190","8.190","8.190","0.12%"
"1998- 10- 23","8.180","8.180","8.180","8.180","0.99%"
"1998- 10- 22","8.100","8.100","8.100","8.100","0.00%"
"1998- 10- 21","8.100","8.100","8.100","8.100","0.25%"
"1998- 10- 20","8.080","8.080","8.080","8.080","0.25%"
"1998- 10- 19","8.060","8.060","8.060","8.060","3.87%"
"1998- 10- 17","7.760","7.760","7.760","7.760","0.13%"
"1998- 10- 16","7.750","7.750","7.750","7.750","-1.52%"
"1998- 10- 15","7.870","7.870","7.870","7.870","-7.08%"
"1998- 10- 14","8.470","8.470","8.470","8.470","-1.40%"
"1998- 10- 13","8.590","8.590","8.590","8.590","-9.10%"
"1998- 10- 12","9.450","9.450","9.450","9.450","-1.15%"
"1998- 10- 10","9.560","9.560","9.560","9.560","0.00%"
"1998- 10- 09","9.560","9.560","9.560","9.560","-3.24%"
"1998- 10- 08","9.880","9.880","9.880","9.880","-1.20%"
"1998- 10- 07","10.000","10.000","10.000","10.000","-0.50%"
"1998- 10- 02","10.050","10.050","10.050","10.050","-3.55%"
"1998- 10- 01","10.420","10.420","10.420","10.420","-5.62%"
"1998- 09- 30","11.040","11.040","11.040","11.040","-1.69%"
"1998- 09- 29","11.230","11.230","11.230","11.230","-0.62%"
"1998- 09- 28","11.300","11.300","11.300","11.300","0.00%"
"1998- 09- 26","11.300","11.300","11.300","11.300","0.00%"
"1998- 09- 25","11.300","11.300","11.300","11.300","-0.18%"
"1998- 09- 24","11.320","11.320","11.320","11.320","-0.70%"
"1998- 09- 23","11.400","11.400","11.400","11.400","0.00%"
"1998- 09- 22","11.400","11.400","11.400","11.400","0.00%"
"1998- 09- 21","11.400","11.400","11.400","11.400","0.00%"
"1998- 09- 19","11.400","11.400","11.400","11.400","0.09%"
"1998- 09- 18","11.390","11.390","11.390","11.390","0.26%"
"1998- 09- 17","11.360","11.360","11.360","11.360","0.53%"
"1998- 09- 16","11.300","11.300","11.300","11.300","-1.40%"
"1998- 09- 15","11.460","11.460","11.460","11.460","0.17%"
"1998- 09- 14","11.440","11.440","11.440","11.440","1.33%"
"1998- 09- 12","11.290","11.290","11.290","11.290","0.09%"
"1998- 09- 11","11.280","11.280","11.280","11.280","1.35%"
"1998- 09- 10","11.130","11.130","11.130","11.130","0.18%"
"1998- 09- 09","11.110","11.110","11.110","11.110","0.54%"
"1998- 09- 08","11.050","11.050","11.050","11.050","1.28%"
"1998- 09- 07","10.910","10.910","10.910","10.910","0.00%"
"1998- 09- 05","10.910","10.910","10.910","10.910","0.00%"
"1998- 09- 04","10.910","10.910","10.910","10.910","-0.27%"
"1998- 09- 03","10.940","10.940","10.940","10.940","1.77%"
"1998- 09- 02","10.750","10.750","10.750","10.750","-0.56%"
"1998- 09- 01","10.810","10.810","10.810","10.810","0.93%"
"1998- 08- 31","10.710","10.710","10.710","10.710","-1.74%"
"1998- 08- 29","10.900","10.900","10.900","10.900","0.18%"
"1998- 08- 28","10.880","10.880","10.880","10.880","-1.89%"
"1998- 08- 27","11.090","11.090","11.090","11.090","-5.54%"
"1998- 08- 26","11.740","11.740","11.740","11.740","-1.68%"
"1998- 08- 25","11.940","11.940","11.940","11.940","-0.08%"
"1998- 08- 24","11.950","11.950","11.950","11.950","0.08%"
"1998- 08- 22","11.940","11.940","11.940","11.940","0.17%"
"1998- 08- 21","11.920","11.920","11.920","11.920","-0.58%"
"1998- 08- 20","11.990","11.990","11.990","11.990","-0.08%"
"1998- 08- 19","12.000","12.000","12.000","12.000","0.50%"
"1998- 08- 18","11.940","11.940","11.940","11.940","0.76%"
"1998- 08- 17","11.850","11.850","11.850","11.850","0.42%"
"1998- 08- 14","11.800","11.800","11.800","11.800","2.25%"
"1998- 08- 13","11.540","11.540","11.540","11.540","0.70%"
"1998- 08- 12","11.460","11.460","11.460","11.460","1.33%"
"1998- 08- 11","11.310","11.310","11.310","11.310","-0.18%"
"1998- 08- 10","11.330","11.330","11.330","11.330","-0.44%"
"1998- 08- 08","11.380","11.380","11.380","11.380","0.00%"
"1998- 08- 07","11.380","11.380","11.380","11.380","0.44%"
"1998- 08- 06","11.330","11.330","11.330","11.330","0.00%"
"1998- 08- 05","11.330","11.330","11.330","11.330","-0.53%"
"1998- 08- 04","11.390","11.390","11.390","11.390","-1.13%"
"1998- 08- 03","11.520","11.520","11.520","11.520","-2.70%"
"1998- 08- 01","11.840","11.840","11.840","11.840","-0.08%"
"1998- 07- 31","11.850","11.850","11.850","11.850","-0.59%"
"1998- 07- 30","11.920","11.920","11.920","11.920","-0.91%"
"1998- 07- 29","12.030","12.030","12.030","12.030","-1.64%"
"1998- 07- 28","12.230","12.230","12.230","12.230","-0.65%"
"1998- 07- 27","12.310","12.310","12.310","12.310","-0.57%"
"1998- 07- 25","12.380","12.380","12.380","12.380","-0.64%"
"1998- 07- 24","12.460","12.460","12.460","12.460","0.32%"
"1998- 07- 23","12.420","12.420","12.420","12.420","-0.16%"
"1998- 07- 22","12.440","12.440","12.440","12.440","-0.08%"
"1998- 07- 21","12.450","12.450","12.450","12.450","-0.24%"
"1998- 07- 20","12.480","12.480","12.480","12.480","-3.33%"
"1998- 07- 18","12.910","12.910","12.910","12.910","-0.84%"
"1998- 07- 16","13.020","13.020","13.020","13.020","-3.70%"
"1998- 07- 15","13.520","13.520","13.520","13.520","-0.88%"
"1998- 07- 14","13.640","13.640","13.640","13.640","0.44%"
"1998- 07- 13","13.580","13.580","13.580","13.580","0.22%"
"1998- 07- 11","13.550","13.550","13.550","13.550","0.22%"
"1998- 07- 10","13.520","13.520","13.520","13.520","2.04%"
"1998- 07- 09","13.250","13.250","13.250","13.250","0.45%"
"1998- 07- 08","13.190","13.190","13.190","13.190","1.07%"
"1998- 07- 07","13.050","13.050","13.050","13.050","0.08%"
"1998- 07- 06","13.040","13.040","13.040","13.040","-2.90%"
"1998- 07- 04","13.430","13.430","13.430","13.430","-0.44%"
"1998- 07- 03","13.490","13.490","13.490","13.490","-2.10%"
"1998- 07- 02","13.780","13.780","13.780","13.780","-4.90%"
"1998- 07- 01","14.490","14.490","14.490","14.490","-1.09%"
"1998- 06- 30","14.650","14.650","14.650","14.650","0.21%"
"1998- 06- 29","14.620","14.620","14.620","14.620","-0.48%"
"1998- 06- 27","14.690","14.690","14.690","14.690","0.07%"
"1998- 06- 26","14.680","14.680","14.680","14.680","-0.14%"
"1998- 06- 25","14.700","14.700","14.700","14.700","0.07%"
"1998- 06- 24","14.690","14.690","14.690","14.690","0.34%"
"1998- 06- 23","14.640","14.640","14.640","14.640","-0.20%"
"1998- 06- 22","14.670","14.670","14.670","14.670","-3.17%"
"1998- 06- 20","15.150","15.150","15.150","15.150","0.13%"
"1998- 06- 19","15.130","15.130","15.130","15.130","-4.78%"
"1998- 06- 18","15.890","15.890","15.890","15.890","-1.24%"
"1998- 06- 17","16.090","16.090","16.090","16.090","-0.12%"
"1998- 06- 16","16.110","16.110","16.110","16.110","-0.06%"
"1998- 06- 15","16.120","16.120","16.120","16.120","0.00%"
"1998- 06- 14","16.120","16.120","16.120","16.120","-0.74%"
"1998- 06- 13","16.240","16.240","16.240","16.240","-0.43%"
"1998- 06- 12","16.310","16.310","16.310","16.310","-0.24%"
"1998- 06- 11","16.350","16.350","16.350","16.350","-0.49%"
"1998- 06- 10","16.430","16.430","16.430","16.430","-2.49%"
"1998- 06- 09","16.850","16.850","16.850","16.850","-1.81%"
"1998- 06- 08","17.160","17.160","17.160","17.160","-1.32%"
"1998- 06- 05","17.390","17.390","17.390","17.390","-0.06%"
"1998- 06- 03","17.400","17.400","17.400","17.400","-0.29%"
"1998- 06- 02","17.450","17.450","17.450","17.450","-0.51%"
"1998- 06- 01","17.540","17.540","17.540","17.540","-1.74%"
"1998- 05- 30","17.850","17.850","17.850","17.850","0.28%"
"1998- 05- 29","17.800","17.800","17.800","17.800","-0.56%"
"1998- 05- 28","17.900","17.900","17.900","17.900","0.00%"
"1998- 05- 27","17.900","17.900","17.900","17.900","-0.28%"
"1998- 05- 26","17.950","17.950","17.950","17.950","-0.83%"
"1998- 05- 25","18.100","18.100","18.100","18.100","0.28%"
"1998- 05- 23","18.050","18.050","18.050","18.050","-0.28%"
"1998- 05- 22","18.100","18.100","18.100","18.100","0.00%"
"1998- 05- 21","18.100","18.100","18.100","18.100","0.00%"
"1998- 05- 20","18.100","18.100","18.100","18.100","0.00%"
"1998- 05- 19","18.100","18.100","18.100","18.100","0.00%"
"1998- 05- 18","18.100","18.100","18.100","18.100","0.28%"
"1998- 05- 16","18.050","18.050","18.050","18.050","0.00%"
"1998- 05- 15","18.050","18.050","18.050","18.050","0.28%"
"1998- 05- 14","18.000","18.000","18.000","18.000","0.00%"
"1998- 05- 13","18.000","18.000","18.000","18.000","0.28%"
"1998- 05- 12","17.950","17.950","17.950","17.950","-0.28%"
"1998- 05- 11","18.000","18.000","18.000","18.000","0.00%"
"1998- 05- 09","18.000","18.000","18.000","18.000","-0.28%"
"1998- 05- 08","18.050","18.050","18.050","18.050","0.00%"
"1998- 05- 07","18.050","18.050","18.050","18.050","-0.28%"
"1998- 05- 06","18.100","18.100","18.100","18.100","0.00%"
"1998- 05- 04","18.100","18.100","18.100","18.100","-0.28%"
"1998- 05- 02","18.150","18.150","18.150","18.150","-0.55%"
"1998- 04- 30","18.250","18.250","18.250","18.250","-0.27%"
"1998- 04- 29","18.300","18.300","18.300","18.300","-0.54%"
"1998- 04- 28","18.400","18.400","18.400","18.400","-0.27%"
"1998- 04- 27","18.450","18.450","18.450","18.450","-0.81%"
"1998- 04- 25","18.600","18.600","18.600","18.600","0.27%"
"1998- 04- 24","18.550","18.550","18.550","18.550","0.00%"
"1998- 04- 23","18.550","18.550","18.550","18.550","1.64%"
"1998- 04- 22","18.250","18.250","18.250","18.250","0.00%"
"1998- 04- 21","18.250","18.250","18.250","18.250","-0.27%"
"1998- 04- 20","18.300","18.300","18.300","18.300","0.55%"
"1998- 04- 18","18.200","18.200","18.200","18.200","0.28%"
"1998- 04- 17","18.150","18.150","18.150","18.150","0.00%"
"1998- 04- 16","18.150","18.150","18.150","18.150","0.55%"
"1998- 04- 15","18.050","18.050","18.050","18.050","-0.28%"
"1998- 04- 14","18.100","18.100","18.100","18.100","0.56%"
"1998- 04- 13","18.000","18.000","18.000","18.000","-1.37%"
"1998- 04- 11","18.250","18.250","18.250","18.250","-0.54%"
"1998- 04- 10","18.350","18.350","18.350","18.350","-0.54%"
"1998- 04- 09","18.450","18.450","18.450","18.450","0.00%"
"1998- 04- 08","18.450","18.450","18.450","18.450","0.00%"
"1998- 04- 07","18.450","18.450","18.450","18.450","0.00%"
"1998- 04- 06","18.450","18.450","18.450","18.450","1.37%"
"1998- 04- 04","18.200","18.200","18.200","18.200","-0.82%"
"1998- 04- 03","18.350","18.350","18.350","18.350","0.00%"
"1998- 04- 02","18.350","18.350","18.350","18.350","-0.54%"
"1998- 04- 01","18.450","18.450","18.450","18.450","0.54%"
"1998- 03- 31","18.350","18.350","18.350","18.350","-0.27%"
"1998- 03- 30","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 28","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 27","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 26","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 25","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 24","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 23","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 21","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 20","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 19","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 18","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 17","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 16","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 14","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 13","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 12","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 11","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 10","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 09","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 07","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 06","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 05","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 04","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 03","18.400","18.400","18.400","18.400","0.00%"
"1998- 03- 02","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 28","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 27","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 26","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 25","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 24","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 23","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 21","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 20","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 19","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 18","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 17","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 16","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 14","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 13","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 12","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 11","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 10","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 09","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 07","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 06","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 05","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 04","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 03","18.400","18.400","18.400","18.400","0.00%"
"1998- 02- 02","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 31","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 30","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 26","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 24","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 23","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 22","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 21","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 20","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 19","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 17","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 16","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 15","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 14","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 13","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 12","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 10","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 09","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 08","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 07","18.400","18.400","18.400","18.400","0.00%"
"1998- 01- 06","18.400","18.400","18.400","18.400","0.27%"
"1998- 01- 05","18.350","18.350","18.350","18.350","1.38%"
"1998- 01- 03","18.100","18.100","18.100","18.100","-0.55%"
"1997- 12- 31","18.200","18.200","18.200","18.200","0.00%"
"1997- 12- 30","18.200","18.200","18.200","18.200","0.83%"
"1997- 12- 29","18.050","18.050","18.050","18.050","3.74%"
"1997- 12- 27","17.400","17.400","17.400","17.400","-3.33%"
"1997- 12- 26","18.000","18.000","18.000","18.000","-0.83%"
"1997- 12- 24","18.150","18.150","18.150","18.150","3.12%"
"1997- 12- 23","17.600","17.600","17.600","17.600","5.39%"
"1997- 12- 22","16.700","16.700","16.700","16.700","15.17%"
"1997- 12- 20","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 19","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 17","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 16","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 15","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 13","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 12","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 11","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 10","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 09","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 08","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 06","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 05","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 04","14.500","14.500","14.500","14.500","0.00%"
"1997- 12- 03","14.500","14.500","14.500","14.500","-2.68%"
"1997- 12- 02","14.900","14.900","14.900","14.900","1.02%"
"1997- 12- 01","14.750","14.750","14.750","14.750","2.79%"
"1997- 11- 29","14.350","14.350","14.350","14.350","0.00%"
"1997- 11- 28","14.350","14.350","14.350","14.350","-4.01%"
"1997- 11- 27","14.950","14.950","14.950","14.950","-4.17%"
"1997- 11- 26","15.600","15.600","15.600","15.600","2.63%"
"1997- 11- 25","15.200","15.200","15.200","15.200","4.11%"
"1997- 11- 24","14.600","14.600","14.600","14.600","10.61%"
"1997- 11- 22","13.200","13.200","13.200","13.200","0.00%"
"1997- 11- 21","13.200","13.200","13.200","13.200","0.00%"
"1997- 11- 20","13.200","13.200","13.200","13.200","8.20%"
"1997- 11- 19","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 18","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 17","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 15","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 14","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 13","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 12","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 11","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 10","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 08","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 07","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 06","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 05","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 04","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 03","12.200","12.200","12.200","12.200","0.00%"
"1997- 11- 01","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 31","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 30","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 29","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 28","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 27","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 25","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 24","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 23","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 22","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 21","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 20","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 18","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 17","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 16","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 15","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 14","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 13","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 11","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 10","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 09","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 08","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 07","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 06","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 04","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 02","12.200","12.200","12.200","12.200","0.00%"
"1997- 10- 01","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 30","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 29","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 27","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 26","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 25","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 24","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 23","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 22","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 20","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 19","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 18","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 13","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 12","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 11","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 10","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 09","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 08","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 06","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 05","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 04","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 03","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 02","12.200","12.200","12.200","12.200","0.00%"
"1997- 09- 01","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 30","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 29","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 28","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 27","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 26","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 25","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 23","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 22","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 21","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 20","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 19","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 18","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 16","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 14","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 13","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 12","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 11","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 09","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 08","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 07","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 06","12.200","12.200","12.200","12.200","0.00%"
"1997- 08- 05","12.200","12.200","12.200","12.200","0.00%"
