index,bank_int_spread,m1_rate,m2_rate,lf_rate,liquidity,nonbank_deposit,deposit,nonbank_loan_rate,krw_deposit,sup_CD,finan_bonds,comp_loan,simple_loan,mortgage_loan,money_mort_loan
2011-12-01,0.0192,0.016,0.044000000000000004,0.062000000000000006,0.084,0.044840974448052906,0.08118979044107154,0.0553,0.08118979044107154,-0.28453676438339465,-0.04948663063676998,0.0581,0.06730000000000001,0.0495,0.0535
2012-01-01,0.0204,0.023,0.048,0.065,0.08199999999999999,0.05095957555400461,0.06972188829412417,0.0547,0.06972188829412417,-0.27733960574048994,-0.06774705808427652,0.058300000000000005,0.0639,0.0506,0.0529
2012-02-01,0.0198,0.011000000000000001,0.053,0.07200000000000001,0.083,0.05921963417502082,0.06418785440372005,0.057300000000000004,0.06418785440372005,-0.18908428081496342,-0.0942151785987653,0.05740000000000001,0.0617,0.050199999999999995,0.053099999999999994
2012-03-01,0.0202,0.021,0.057,0.087,0.099,0.08845836954574329,0.07819773272069934,0.0575,0.07819773272069934,-0.16681719079135587,-0.049095324265108806,0.0579,0.0652,0.05,0.0527
2012-04-01,0.0201,0.027999999999999997,0.055,0.086,0.08800000000000001,0.07916240796348895,0.06450169985384772,0.059699999999999996,0.06450169985384772,-0.22517701047586058,-0.060329020801201214,0.0576,0.0689,0.049400000000000006,0.051
2012-05-01,0.0202,0.035,0.055,0.084,0.095,0.09321140880677774,0.06933840947008475,0.0588,0.06933840947008475,-0.18914011471695483,-0.054005252331712696,0.05740000000000001,0.0705,0.048499999999999995,0.052199999999999996
2012-06-01,0.0195,0.047,0.059000000000000004,0.085,0.1,0.10344818534327116,0.07274327993981981,0.0579,0.07274327993981981,-0.22478808446315687,-0.05583987305239039,0.0567,0.0699,0.047599999999999996,0.052000000000000005
2012-07-01,0.0202,0.054000000000000006,0.06,0.084,0.09,0.09956576251680804,0.0609830019144516,0.0565,0.0609830019144516,-0.256778186028027,-0.0373056411220353,0.0553,0.0681,0.0464,0.051100000000000007
2012-08-01,0.0203,0.04,0.057,0.078,0.092,0.10039180955868288,0.05737114566973665,0.0564,0.05737114566973665,-0.3068171977181798,-0.038397248612923825,0.0536,0.06230000000000001,0.0441,0.050300000000000004
2012-09-01,0.0195,0.035,0.052000000000000005,0.076,0.091,0.0900595604487074,0.05460739826774736,0.0558,0.05460739826774736,-0.31810839560496174,-0.039786037134165855,0.053,0.0658,0.0429,0.0499
2012-10-01,0.019,0.055,0.046,0.071,0.079,0.096389754826452,0.035809933830182356,0.056100000000000004,0.035809933830182356,-0.30942606392627386,-0.017636705138783678,0.050800000000000005,0.0663,0.042300000000000004,0.0497
2012-11-01,0.0192,0.053,0.044000000000000004,0.071,0.079,0.10218204210846055,0.03859498877010834,0.0545,0.03859498877010834,-0.31223989749976383,-0.010425462657748907,0.050499999999999996,0.0661,0.04190000000000001,0.0493
2012-12-01,0.0174,0.057999999999999996,0.045,0.073,0.08,0.11386528618435177,0.04383577703523879,0.053899999999999997,0.04383577703523879,-0.2761476459629949,-0.010220991133411116,0.0501,0.06269999999999999,0.041600000000000005,0.0488
2013-01-01,0.02,0.057999999999999996,0.048,0.077,0.08,0.12053299260053496,0.0467894197243024,0.0516,0.0467894197243024,-0.15429519182036314,-0.02071779037761452,0.0504,0.0601,0.0417,0.0479
2013-02-01,0.0197,0.08,0.053,0.081,0.08199999999999999,0.12519891895181653,0.04124851675839125,0.0525,0.04124851675839125,-0.17374027078727486,-0.005761218562028613,0.050300000000000004,0.056900000000000006,0.0406,0.048
2013-03-01,0.019,0.07400000000000001,0.05,0.068,0.071,0.09637209240217849,0.03233454196718322,0.0518,0.03233454196718322,-0.19968965759159732,-0.021534291711237757,0.048600000000000004,0.06230000000000001,0.039700000000000006,0.047400000000000005
2013-04-01,0.0198,0.087,0.051,0.069,0.076,0.08748462485636593,0.0362549399240299,0.051100000000000007,0.0362549399240299,-0.22063298983085203,-0.008118877292885655,0.04820000000000001,0.0633,0.0386,0.04650000000000001
2013-05-01,0.0195,0.084,0.048,0.068,0.073,0.08548991884053836,0.03154849060522933,0.0504,0.03154849060522933,-0.12529251280275544,-0.006725625384650381,0.04730000000000001,0.0625,0.037700000000000004,0.0461
2013-06-01,0.018600000000000002,0.102,0.049,0.066,0.068,0.08313821677611292,0.03210853971768049,0.048600000000000004,0.03210853971768049,-0.1116493735564567,0.016328401788194447,0.047,0.061,0.0373,0.0455
2013-07-01,0.0196,0.107,0.046,0.065,0.069,0.06492707582751883,0.01592332973623251,0.050300000000000004,0.01592332973623251,0.06667461262970441,0.03221976654137099,0.046900000000000004,0.0601,0.037700000000000004,0.0447
2013-08-01,0.0192,0.095,0.039,0.063,0.07400000000000001,0.07031801002741321,0.023691280064790366,0.0507,0.023691280064790366,0.060553001148111935,0.052857691152755994,0.0461,0.0553,0.038,0.044500000000000005
2013-09-01,0.019,0.115,0.046,0.067,0.068,0.07159962871015024,0.024997877823712763,0.0489,0.024997877823712763,-0.004900091089209878,0.07873066785116838,0.045899999999999996,0.057,0.0382,0.0442
2013-10-01,0.0183,0.107,0.047,0.067,0.075,0.05786078274648864,0.03648278659981417,0.05,0.03648278659981417,-0.0227429105119761,0.07609033280940779,0.045599999999999995,0.0587,0.0381,0.043899999999999995
2013-11-01,0.0188,0.121,0.051,0.068,0.075,0.060645290407845935,0.029839443051583203,0.0526,0.029839443051583203,0.028647380641465544,0.08724382481259725,0.0458,0.059000000000000004,0.037700000000000004,0.0432
2013-12-01,0.018500000000000003,0.113,0.053,0.066,0.073,0.06734864091846081,0.01941331249270504,0.0472,0.01941331249270504,0.04798015749632233,0.10226322104832772,0.0467,0.0579,0.0374,0.042800000000000005
2014-01-01,0.0188,0.109,0.052000000000000005,0.067,0.079,0.0602400186747401,0.025575002251057462,0.0464,0.025575002251057462,0.010463995025280937,0.11682299592053906,0.046200000000000005,0.0543,0.0375,0.042800000000000005
2014-02-01,0.0182,0.098,0.052000000000000005,0.064,0.07400000000000001,0.061967557530457046,0.034092768823874756,0.044800000000000006,0.034092768823874756,-0.00723458612130066,0.13635558244817367,0.0458,0.054900000000000004,0.0371,0.0421
2014-03-01,0.018600000000000002,0.10099999999999999,0.055,0.064,0.068,0.05405770472563876,0.03176459101493403,0.0461,0.03176459101493403,0.014980160168679322,0.14616009296417337,0.045700000000000005,0.055099999999999996,0.0369,0.0421
2014-04-01,0.0182,0.091,0.055,0.062000000000000006,0.069,0.06076447229609036,0.030099960521443127,0.0446,0.030099960521443127,0.10615263126999298,0.15000431474640327,0.0451,0.0546,0.0369,0.041299999999999996
2014-05-01,0.0181,0.1,0.06,0.066,0.076,0.06437134248360402,0.039771418508387404,0.044500000000000005,0.039771418508387404,-0.002379096070178574,0.11930651292663219,0.045,0.053899999999999997,0.0363,0.0412
2014-06-01,0.0183,0.09300000000000001,0.061,0.067,0.073,0.05888720225041359,0.038125883639451116,0.044500000000000005,0.038125883639451116,0.025503893707777663,0.08969861885249249,0.0453,0.0529,0.0358,0.0412
2014-07-01,0.019,0.092,0.065,0.069,0.081,0.08773772206294786,0.05330577007631388,0.0444,0.05330577007631388,-0.19509197142493123,0.07581690646479379,0.0454,0.052199999999999996,0.0353,0.0409
2014-08-01,0.0182,0.11900000000000001,0.076,0.073,0.079,0.08288693302026437,0.051210870432394195,0.0447,0.051210870432394195,-0.25463917439080513,0.058045259588623235,0.0435,0.050800000000000005,0.035,0.0402
2014-09-01,0.018600000000000002,0.11800000000000001,0.071,0.071,0.078,0.08567686683227715,0.051089183777413213,0.0442,0.051089183777413213,-0.19165805387332768,0.025281742572339217,0.042800000000000005,0.0495,0.035,0.0398
2014-10-01,0.0182,0.121,0.075,0.073,0.081,0.10059265209415098,0.05123236654969437,0.0446,0.05123236654969437,-0.20713679553786712,0.0196559883513555,0.0414,0.0488,0.0338,0.039
2014-11-01,0.0178,0.126,0.083,0.081,0.087,0.09970969579702896,0.0631126389524368,0.0438,0.0631126389524368,-0.2717252237466617,0.03560029968047887,0.0402,0.0466,0.033,0.0381
2014-12-01,0.0175,0.134,0.081,0.08199999999999999,0.085,0.09615985245192235,0.06782517301857877,0.0426,0.06782517301857877,-0.2526186044016938,0.24820801891388372,0.04070000000000001,0.047,0.0333,0.0373
2015-01-01,0.0181,0.125,0.08,0.084,0.085,0.10431024275003918,0.058135643297572724,0.0401,0.058135643297572724,-0.22715419218880006,0.23817169883257305,0.0402,0.0453,0.0334,0.0384
2015-02-01,0.0182,0.14300000000000002,0.08,0.086,0.086,0.10775216083480295,0.05211582736198675,0.0412,0.05211582736198675,-0.21079419204073524,0.2311675687156357,0.0402,0.0458,0.032400000000000005,0.0375
2015-03-01,0.0169,0.155,0.083,0.09300000000000001,0.09,0.11580473263732238,0.06200549553000695,0.0405,0.06200549553000695,-0.23241041274919258,0.24239036669104266,0.0381,0.045700000000000005,0.029700000000000004,0.0365
2015-04-01,0.0158,0.177,0.09,0.1,0.09699999999999999,0.12795295284462638,0.06670892773650898,0.0402,0.06670892773650898,-0.2858252566279796,0.23459387861630135,0.0367,0.0443,0.0281,0.0359
2015-05-01,0.0181,0.189,0.09300000000000001,0.10300000000000001,0.096,0.12420198497583282,0.06568506411321227,0.037700000000000004,0.06568506411321227,-0.21377617576681138,0.2430526442930068,0.0371,0.0444,0.030600000000000002,0.0357
2015-06-01,0.0182,0.185,0.09,0.105,0.098,0.12785353567709135,0.06686161032580892,0.0378,0.06686161032580892,-0.170039815543835,0.27214858327854574,0.0361,0.046,0.0301,0.0348
2015-07-01,0.018600000000000002,0.21,0.09300000000000001,0.106,0.091,0.11514090698984619,0.06924694393649214,0.0376,0.06924694393649214,0.02051246270517832,0.277926627541863,0.0354,0.0444,0.0296,0.034100000000000005
2015-08-01,0.0189,0.21300000000000002,0.092,0.10400000000000001,0.09,0.11648736022124877,0.07279407179011427,0.0378,0.07279407179011427,0.1664625901519028,0.28873398198309236,0.0357,0.043,0.0294,0.0337
2015-09-01,0.0189,0.214,0.094,0.105,0.09300000000000001,0.10586608858320805,0.07546402968465787,0.0362,0.07546402968465787,0.22666070196111054,0.2915588226577264,0.0356,0.0434,0.0292,0.0333
2015-10-01,0.0184,0.215,0.08800000000000001,0.102,0.091,0.09880921747222168,0.07181843087244687,0.0386,0.07181843087244687,0.36500825674037457,0.28279246386220863,0.0357,0.0434,0.028999999999999998,0.033
2015-11-01,0.0178,0.20600000000000002,0.077,0.092,0.078,0.09221886988404006,0.06239672173879701,0.0373,0.06239672173879701,0.36944231226469865,0.2665820598411646,0.0356,0.0438,0.0304,0.032799999999999996
2015-12-01,0.0174,0.196,0.075,0.08900000000000001,0.086,0.09659062996113318,0.07416415924039464,0.0361,0.07416415924039464,0.3788683731485166,0.04371180628447949,0.0362,0.0426,0.031200000000000002,0.0325
2016-01-01,0.0184,0.207,0.081,0.08900000000000001,0.086,0.10095283014188552,0.07580755085716834,0.0388,0.07580755085716834,0.41476882277808397,0.07545952846595617,0.0357,0.0417,0.031000000000000003,0.0325
2016-02-01,0.0189,0.19399999999999998,0.083,0.08900000000000001,0.08199999999999999,0.10097781844914776,0.0808102356538739,0.0379,0.0808102356538739,0.37067708038218344,0.0677441788820129,0.0357,0.0441,0.029900000000000003,0.032100000000000004
2016-03-01,0.0194,0.188,0.078,0.086,0.084,0.09181258340718378,0.0771824611583071,0.0359,0.0771824611583071,0.34332008115487855,0.06039397985038493,0.036000000000000004,0.045,0.029700000000000004,0.031200000000000002
2016-04-01,0.0188,0.18,0.07,0.08,0.076,0.09425920183874446,0.06919358219233195,0.034300000000000004,0.06919358219233195,0.16941163970768974,0.06302670281288036,0.0355,0.0442,0.029300000000000003,0.0311
2016-05-01,0.0191,0.162,0.067,0.077,0.069,0.09882405790239912,0.0669784716222728,0.0358,0.0669784716222728,0.13824769653727326,0.058613773934504676,0.0355,0.043899999999999995,0.028900000000000002,0.0309
2016-06-01,0.0187,0.159,0.071,0.079,0.07200000000000001,0.09147810488877288,0.06930719689643086,0.0346,0.06930719689643086,0.06017128058949312,0.044711903531877324,0.034100000000000005,0.0433,0.027700000000000002,0.0302
2016-07-01,0.0191,0.138,0.069,0.076,0.077,0.10631946783944969,0.06778434943033829,0.0361,0.06778434943033829,0.10086539345679904,0.04161434516841718,0.0337,0.0443,0.026600000000000002,0.03
2016-08-01,0.0192,0.13,0.07200000000000001,0.08,0.077,0.1061999804015221,0.0659053953653599,0.034100000000000005,0.0659053953653599,0.01746301981586963,0.03436711478347506,0.0338,0.0426,0.027000000000000003,0.0294
2016-09-01,0.0192,0.129,0.069,0.078,0.079,0.0983090679447543,0.06252342760349423,0.0317,0.06252342760349423,-0.031158761724928086,0.0545147688881629,0.0337,0.042699999999999995,0.027999999999999997,0.0296
2016-10-01,0.0188,0.125,0.071,0.081,0.076,0.0971307969765442,0.06859352329569121,0.027999999999999997,0.06859352329569121,-0.13664207100535833,0.05303057063700661,0.0338,0.041299999999999996,0.028900000000000002,0.03
2016-11-01,0.018500000000000003,0.125,0.073,0.08199999999999999,0.081,0.10785733835618884,0.07399621232728193,0.0301,0.07399621232728193,-0.07127250480644226,0.0336889277159784,0.0345,0.04190000000000001,0.0304,0.029900000000000003
2016-12-01,0.0188,0.12400000000000001,0.075,0.081,0.079,0.09464981022980604,0.06426810338734046,0.0318,0.06426810338734046,-0.04149530736206327,0.03726615621532487,0.0354,0.04190000000000001,0.0313,0.0298
2017-01-01,0.02,0.11699999999999999,0.069,0.08,0.07,0.08768645667476231,0.05726530201786943,0.034100000000000005,0.05726530201786943,-0.07675171006129741,0.01770621321561303,0.0355,0.0403,0.0316,0.03
2017-02-01,0.0196,0.09699999999999999,0.059000000000000004,0.07400000000000001,0.076,0.08816217731612992,0.05615893837236358,0.0322,0.05615893837236358,-0.05373916521908369,0.02546898796579738,0.0349,0.0421,0.0319,0.0296
2017-03-01,0.0199,0.106,0.062000000000000006,0.073,0.073,0.08499135406734672,0.05114989795152507,0.0311,0.05114989795152507,-0.09953124234960009,0.020356677741199838,0.0353,0.0432,0.032100000000000004,0.029300000000000003
2017-04-01,0.0194,0.099,0.066,0.07400000000000001,0.08,0.09496133542047559,0.05521333078098444,0.032799999999999996,0.05521333078098444,0.148211562635537,0.02903930924649688,0.0342,0.0466,0.032100000000000004,0.0294
2017-05-01,0.0197,0.095,0.061,0.071,0.077,0.08437326389832636,0.05011065371671128,0.0271,0.05011065371671128,0.24942930838343141,0.040367206092894535,0.0345,0.044500000000000005,0.0326,0.0285
2017-06-01,0.0195,0.09300000000000001,0.059000000000000004,0.067,0.075,0.08054466567590157,0.05389096521427216,0.0279,0.05389096521427216,0.3461417710867739,0.040859590958562564,0.0345,0.0441,0.0322,0.029300000000000003
2017-07-01,0.0197,0.095,0.051,0.065,0.07200000000000001,0.08135413267499217,0.04805400486040355,0.030600000000000002,0.04805400486040355,0.30523675640865106,0.050455253280646095,0.0344,0.044800000000000006,0.032799999999999996,0.028900000000000002
2017-08-01,0.0195,0.091,0.046,0.062000000000000006,0.068,0.07068443310034965,0.0496929276607899,0.0309,0.0496929276607899,0.355453866258202,0.04744117977423199,0.0344,0.0453,0.032799999999999996,0.0292
2017-09-01,0.0193,0.079,0.046,0.059000000000000004,0.069,0.07011568355356473,0.06481170446877692,0.0304,0.06481170446877692,0.3038943455569892,0.028800221492175825,0.0348,0.046,0.032400000000000005,0.0292
2017-10-01,0.0183,0.098,0.047,0.059000000000000004,0.062000000000000006,0.06678377935969639,0.05057834125332255,0.031000000000000003,0.05057834125332255,0.2539572032385514,0.03415628130944584,0.0345,0.0463,0.0333,0.0301
2017-11-01,0.0176,0.07200000000000001,0.048,0.057999999999999996,0.064,0.0634647940352902,0.048059496761142045,0.0316,0.048059496761142045,0.16430743210488993,0.05485198043258173,0.0354,0.045599999999999995,0.0339,0.030299999999999997
2017-12-01,0.0181,0.069,0.047,0.061,0.068,0.06848283248931031,0.050734609145587056,0.0347,0.050734609145587056,0.07659521503328758,0.05318622486263698,0.0364,0.0466,0.0342,0.0301
2018-01-01,0.0189,0.063,0.055,0.064,0.07200000000000001,0.07898628979949791,0.059218742394881514,0.0361,0.059218742394881514,0.09812340720921624,0.06305581361663311,0.0368,0.045700000000000005,0.0347,0.030600000000000002
2018-02-01,0.0188,0.081,0.062000000000000006,0.069,0.071,0.06939351673356818,0.05806768031673437,0.034100000000000005,0.05806768031673437,0.10449066145582415,0.057434772695730996,0.0369,0.0461,0.0346,0.0304
2018-03-01,0.0182,0.066,0.057999999999999996,0.067,0.07400000000000001,0.07178144775753037,0.0639470040489033,0.0337,0.0639470040489033,0.16478046150236286,0.057025416358366436,0.0366,0.0471,0.0345,0.0308
2018-04-01,0.0183,0.062000000000000006,0.057,0.066,0.065,0.06165015801346355,0.06479043004250883,0.0332,0.06479043004250883,0.0668518928669369,0.05351200729051993,0.0364,0.047400000000000005,0.0347,0.0308
2018-05-01,0.0184,0.062000000000000006,0.059000000000000004,0.066,0.07200000000000001,0.07032937205922077,0.07109081421290248,0.0332,0.07109081421290248,-0.050976139386083495,0.04348840983745054,0.0366,0.0468,0.0349,0.0315
2018-06-01,0.0178,0.059000000000000004,0.061,0.067,0.071,0.07091384305561929,0.06539973604596451,0.0333,0.06539973604596451,-0.08322021373058558,0.05257630916809512,0.0363,0.0468,0.0346,0.031400000000000004
2018-07-01,0.018500000000000003,0.048,0.067,0.071,0.065,0.06598220362584338,0.06801421005689343,0.0333,0.06801421005689343,-0.07711671894681973,0.05634819508960034,0.0364,0.0464,0.0344,0.031400000000000004
2018-08-01,0.0182,0.04,0.067,0.071,0.068,0.06805098658492288,0.06221139669793981,0.0323,0.06221139669793981,-0.1191986104817712,0.06135721670793481,0.0362,0.044800000000000006,0.0336,0.0315
2018-09-01,0.0177,0.043,0.064,0.07200000000000001,0.067,0.06956774280850123,0.05637960612690192,0.0346,0.05637960612690192,-0.1581746820183422,0.05086768693137917,0.0362,0.0464,0.0329,0.0322
2018-10-01,0.0171,0.017,0.068,0.07400000000000001,0.073,0.07981390700447133,0.07028732336564078,0.032799999999999996,0.07028732336564078,-0.04996538053417016,0.042920473729018645,0.0365,0.0442,0.033100000000000004,0.0323
2018-11-01,0.017,0.027000000000000003,0.068,0.075,0.069,0.07190168971196198,0.06181565605732616,0.0346,0.06181565605732616,0.05709111755833229,0.026484007405420455,0.0369,0.045599999999999995,0.032799999999999996,0.0325
2018-12-01,0.0167,0.019,0.068,0.076,0.066,0.07438121474333918,0.06625446931425619,0.035,0.06625446931425619,0.09185273904534573,0.02581897162698015,0.037700000000000004,0.0463,0.0319,0.0326
2019-01-01,0.0173,0.021,0.065,0.07400000000000001,0.067,0.0692622260750729,0.06629480000078414,0.0346,0.06629480000078414,0.05600302801913145,0.013198920534149785,0.0381,0.0444,0.031200000000000002,0.0326
2019-02-01,0.0177,0.019,0.062000000000000006,0.071,0.067,0.07402871403199272,0.06818218657452449,0.036000000000000004,0.06818218657452449,0.05885379257424988,0.006636270228635614,0.0378,0.045599999999999995,0.0308,0.032400000000000005
2019-03-01,0.0171,0.026000000000000002,0.068,0.076,0.065,0.08053113011597132,0.07406111685496461,0.0364,0.07406111685496461,0.09536618592193076,0.018115140447083268,0.0371,0.0463,0.0304,0.0326
2019-04-01,0.0177,0.03,0.066,0.077,0.069,0.07757230234701887,0.07362100013833482,0.037000000000000005,0.07362100013833482,0.13482265321803144,0.01071695393728737,0.0371,0.04650000000000001,0.0298,0.032100000000000004
2019-05-01,0.0176,0.032,0.066,0.079,0.066,0.06903038756951256,0.07035920032741107,0.0359,0.07035920032741107,0.1351303330962912,0.008369297618630846,0.0367,0.04650000000000001,0.029300000000000003,0.032
2019-06-01,0.017,0.033,0.067,0.08,0.071,0.08107129358982292,0.07222572782137619,0.0356,0.07222572782137619,0.07390772437768386,-0.00990467796958812,0.0358,0.0455,0.027400000000000004,0.032100000000000004
2019-07-01,0.0171,0.038,0.066,0.08,0.07200000000000001,0.07212987453708618,0.07635221102242448,0.0379,0.07635221102242448,-0.08625003763543708,-0.01441229588627262,0.0352,0.0437,0.026400000000000003,0.031200000000000002
2019-08-01,0.0167,0.047,0.068,0.08199999999999999,0.076,0.08027398665337566,0.08575579174237982,0.0383,0.08575579174237982,-0.057469618523278476,-0.024400671672256753,0.0332,0.041299999999999996,0.024700000000000003,0.0302
2019-09-01,0.0174,0.05,0.076,0.084,0.07200000000000001,0.08902207010097737,0.07834564325846709,0.0358,0.07834564325846709,-0.05261001132001399,-0.012087770853645385,0.0342,0.04360000000000001,0.025099999999999997,0.0308
2019-10-01,0.0165,0.053,0.075,0.083,0.07400000000000001,0.08241538892722479,0.07430165618151453,0.0313,0.07430165618151453,-0.17690949790600155,-0.016530914499190467,0.032799999999999996,0.045899999999999996,0.025,0.0302
2019-11-01,0.015600000000000001,0.07,0.077,0.084,0.081,0.09167231970239788,0.09364312192510929,0.0319,0.09364312192510929,-0.23870393624425654,-0.018687010575098265,0.0329,0.045599999999999995,0.0245,0.0305
2019-12-01,0.016200000000000003,0.096,0.079,0.08199999999999999,0.078,0.09364355413948207,0.08287297318428613,0.0339,0.08287297318428613,-0.2740372765101382,-0.024129018323133366,0.0336,0.0458,0.0245,0.0305
2020-01-01,0.0165,0.115,0.078,0.08199999999999999,0.077,0.08723713515265022,0.08223915856628794,0.0345,0.08223915856628794,-0.2711210539142598,-0.023056591620450918,0.0332,0.0449,0.025099999999999997,0.0301
2020-02-01,0.0165,0.12,0.08199999999999999,0.085,0.08,0.09401164025392907,0.09350855676483164,0.034,0.09350855676483164,-0.32941486862354996,-0.008964457029323468,0.0319,0.0449,0.0252,0.029300000000000003
2020-03-01,0.016399999999999998,0.146,0.084,0.083,0.075,0.07639246401291852,0.10074588004396913,0.0363,0.10074588004396913,-0.31682482351980673,0.0003228622959014897,0.0294,0.0433,0.0248,0.028399999999999998
2020-04-01,0.016,0.16899999999999998,0.091,0.086,0.079,0.0786008442144571,0.10261906406615252,0.026000000000000002,0.10261906406615252,-0.3242300250993904,0.007997586788433587,0.027700000000000002,0.04360000000000001,0.0258,0.027400000000000004
2020-05-01,0.0175,0.193,0.099,0.08800000000000001,0.086,0.08920916633918505,0.11435106068927953,0.033,0.11435106068927953,-0.3119037706966468,0.039724012250925374,0.028300000000000002,0.0426,0.0252,0.0267
2020-06-01,0.0183,0.21300000000000002,0.099,0.086,0.08,0.07455958737182265,0.1124102932998811,0.0346,0.1124102932998811,-0.2913482377912483,0.04263704771732501,0.0275,0.0412,0.024900000000000002,0.0258
2020-07-01,0.0188,0.23,0.1,0.084,0.084,0.07554862631881798,0.103423339579331,0.0319,0.103423339579331,-0.27303992754041767,0.06111403990905905,0.027400000000000004,0.042300000000000004,0.0245,0.0252
2020-08-01,0.0182,0.24,0.095,0.079,0.076,0.07015124223387736,0.09417895882072343,0.033100000000000004,0.09417895882072343,-0.2956941635046929,0.06899460544730378,0.0268,0.0388,0.0239,0.0252
2020-09-01,0.0178,0.251,0.092,0.079,0.083,0.07360264751049948,0.1093277072894465,0.027999999999999997,0.1093277072894465,-0.3281161500557963,0.0711750033936577,0.027000000000000003,0.0398,0.0244,0.0253
2020-10-01,0.0178,0.278,0.09699999999999999,0.081,0.084,0.0797090711990161,0.10537584498029229,0.032,0.10537584498029229,-0.2523711268569265,0.08037516475331316,0.0268,0.043,0.024700000000000003,0.025400000000000002
2020-11-01,0.0181,0.268,0.09699999999999999,0.08199999999999999,0.084,0.08077263950350161,0.1007559699986892,0.028900000000000002,0.1007559699986892,-0.2703188606762933,0.08779220247742683,0.027200000000000002,0.0434,0.0256,0.0256
2020-12-01,0.0184,0.256,0.098,0.084,0.086,0.07156059756556075,0.11358567164660659,0.028900000000000002,0.11358567164660659,-0.2926650294098703,0.08822491156874081,0.0273,0.0425,0.0259,0.025
2021-01-01,0.018500000000000003,0.252,0.10099999999999999,0.086,0.08900000000000001,0.08222670041508645,0.11157679209517067,0.030600000000000002,0.11157679209517067,-0.2503757186461546,0.10779943236992262,0.0269,0.0406,0.0263,0.024700000000000003
2021-02-01,0.0189,0.26,0.107,0.08900000000000001,0.08900000000000001,0.074565267530282,0.10821653145266892,0.031200000000000002,0.10821653145266892,-0.11477595117246522,0.11373303235592917,0.0269,0.041100000000000005,0.026600000000000002,0.0239
2021-03-01,0.0191,0.245,0.11,0.09300000000000001,0.096,0.08856145316085104,0.10252546769162894,0.029700000000000004,0.10252546769162894,-0.08987314433215264,0.09698681481746829,0.027400000000000004,0.041299999999999996,0.0273,0.0235
2021-04-01,0.019,0.242,0.114,0.095,0.10800000000000001,0.1198533336938382,0.09708664195526871,0.0263,0.09708664195526871,0.0940019935305457,0.1001027808143815,0.0268,0.0421,0.0273,0.0232
2021-05-01,0.0189,0.223,0.11,0.092,0.08900000000000001,0.09031553867502118,0.08758382909960015,0.031200000000000002,0.08758382909960015,0.11501086973928848,0.07170608841879476,0.0267,0.0437,0.0269,0.0225
2021-06-01,0.0183,0.21300000000000002,0.109,0.094,0.095,0.08721245514312773,0.09457688990495196,0.027400000000000004,0.09457688990495196,0.18641218770465656,0.0859602115361045,0.027200000000000002,0.0458,0.027400000000000004,0.023
2021-07-01,0.018000000000000002,0.20500000000000002,0.114,0.099,0.099,0.11166610534626707,0.10390887252007519,0.0279,0.10390887252007519,0.27661812575853534,0.06645913839758723,0.0269,0.0464,0.0281,0.0234
2021-08-01,0.0184,0.2,0.125,0.10400000000000001,0.10400000000000001,0.09909363529960918,0.11082202562271895,0.028900000000000002,0.11082202562271895,0.3377687000855103,0.07145156763418409,0.0278,0.0497,0.0288,0.023799999999999998
2021-09-01,0.0179,0.197,0.128,0.106,0.09699999999999999,0.09879723749391714,0.09914040316402667,0.0301,0.09914040316402667,0.4739653608991453,0.047149794306094533,0.0288,0.049800000000000004,0.0301,0.0246
2021-10-01,0.0178,0.18,0.12400000000000001,0.102,0.10099999999999999,0.1001799358128969,0.10250653305400169,0.0269,0.10250653305400169,0.46176185690164967,0.06369334915566115,0.0294,0.0504,0.0326,0.0244
2021-11-01,0.0166,0.17600000000000002,0.129,0.106,0.099,0.0911539136699112,0.09756072774267516,0.027999999999999997,0.09756072774267516,0.5734849227714919,0.059740452821618245,0.031200000000000002,0.050800000000000005,0.0351,0.025099999999999997
2021-12-01,0.015500000000000002,0.156,0.132,0.107,0.105,0.10323410758613656,0.0960722528507488,0.0311,0.0960722528507488,0.7533654903256324,0.05398044544075868,0.031400000000000004,0.0509,0.0363,0.025400000000000002
2022-01-01,0.018000000000000002,0.14300000000000002,0.127,0.106,0.1,0.10431257428483158,0.09560008498114969,0.0313,0.09560008498114969,0.7021634591217807,0.04112372403156008,0.033,0.049,0.0385,0.0262
2022-02-01,0.0181,0.11599999999999999,0.11800000000000001,0.099,0.095,0.09510511837903077,0.09118964007083184,0.029300000000000003,0.09118964007083184,0.6570697190099057,0.02560203504857211,0.0337,0.0526,0.0388,0.0268
2022-03-01,0.0176,0.113,0.10800000000000001,0.091,0.085,0.09150031123746064,0.08563679472856245,0.0296,0.08563679472856245,0.6292589021651971,0.014231616664185476,0.0339,0.050199999999999995,0.0384,0.027700000000000002
2022-04-01,0.017,0.095,0.095,0.081,0.075,0.06173216731715239,0.08929981150066772,0.029900000000000003,0.08929981150066772,0.4885653928724144,0.01457188146991383,0.0345,0.0507,0.039,0.0292
2022-05-01,0.0166,0.087,0.094,0.08199999999999999,0.087,0.07792857173507892,0.09279408039293048,0.0316,0.09279408039293048,0.5026720853175872,0.029604458242728404,0.036000000000000004,0.056100000000000004,0.039,0.0294
2022-06-01,0.0149,0.078,0.09,0.078,0.077,0.08134847869786786,0.08450149534634271,0.0319,0.08450149534634271,0.43635872746875215,0.023973423774293696,0.0384,0.0576,0.0404,0.031200000000000002
