Date,Y3RR,Y5RR,Y10RR,spread,Label,pred0,pred1,pred2
2000-10-31,0.0716,0.0739,0.0775,0.0059000000000000025,1,0.14800632987349036,0.8519936701265093,0.6260877343161694
2000-11-30,0.067,0.06910000000000001,0.0726,0.005599999999999994,1,0.1287018601607053,0.8712981398392948,0.6147625061079574
2000-12-31,0.056799999999999996,0.059699999999999996,0.0655,0.008700000000000006,0,0.515405454592067,0.4845945454079332,0.5569069839299102
2001-01-31,0.055,0.06,0.06849999999999999,0.013499999999999991,0,0.9881348443828478,0.011865155617152266,0.05283066001256587
2001-02-28,0.0636,0.0696,0.0751,0.011499999999999996,0,0.9177947944079846,0.08220520559201537,0.19198630626798413
2001-03-31,0.0681,0.07400000000000001,0.0785,0.010400000000000006,0,0.8060904844643877,0.19390951553561253,0.33118433377716533
2001-04-30,0.061,0.066,0.0726,0.0116,0,0.9246098371536614,0.07539016284633876,0.18144284187013793
2001-05-31,0.059800000000000006,0.061500000000000006,0.068,0.008199999999999999,1,0.4251991321377351,0.5748008678622646,0.601406386060644
2001-06-30,0.0556,0.0599,0.0678,0.012200000000000003,0,0.9562603678196302,0.043739632180369706,0.12668537312479805
2001-07-31,0.0514,0.0545,0.062000000000000006,0.010600000000000005,0,0.8317726187683104,0.16822738123168948,0.3033174946502604
2001-08-31,0.0451,0.05,0.0604,0.015300000000000001,0,0.998446848932851,0.00155315106714902,0.013588217964416975
2001-09-30,0.0499,0.061200000000000004,0.06849999999999999,0.01859999999999999,0,0.9999794245760046,2.0575423995430764e-05,0.0008513760631151077
2001-10-31,0.057,0.0635,0.069,0.012000000000000004,0,0.9473165201127409,0.052683479887259105,0.14332570904799097
2001-11-30,0.058600000000000006,0.067,0.0698,0.011199999999999995,0,0.8942645842886111,0.1057354157113889,0.22597875554057614
2001-12-31,0.0605,0.0677,0.0712,0.010700000000000001,0,0.8436965034603487,0.15630349653965128,0.2897016948374021
2002-01-31,0.057300000000000004,0.0644,0.0695,0.012200000000000003,0,0.9562603678196302,0.043739632180369706,0.12668537312479805
2002-02-28,0.06420000000000001,0.0698,0.0733,0.009099999999999997,0,0.5901306851915556,0.40986931480844463,0.5113635092326914
2002-03-31,0.0637,0.0695,0.0721,0.00839999999999999,1,0.46051087104247834,0.5394891289575214,0.5854094407396533
2002-04-30,0.0611,0.065,0.0705,0.009399999999999992,0,0.6453987962760558,0.354601203723944,0.472649562847738
2002-05-31,0.056799999999999996,0.0599,0.064,0.007200000000000005,1,0.2736654932264627,0.7263345067735375,0.6443217381372746
2002-06-30,0.0559,0.0609,0.0633,0.007399999999999997,1,0.3001301805041443,0.6998698194958561,0.6404879228541503
2002-07-31,0.054900000000000004,0.059000000000000004,0.0616,0.006699999999999998,1,0.2162534125433429,0.7837465874566572,0.6450381999225077
